0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
66,17,1,1,2,0,1,1,2,1,1,2,2,2,1,1,0
35,13,5,0,2,0,1,1,4,4,1,2,2,2,1,2,1
27,19,5,0,1,0,1,1,4,2,1,2,2,1,1,9,1
63,16,3,0,1,0,1,3,2,1,1,2,1,1,1,1,0
61,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
93,16,2,0,1,0,1,1,4,4,1,1,2,2,2,1,0
1,0,5,2,2,1,1,1,0,1,1,2,2,0,1,1,0
28,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
64,17,2,6,2,0,1,1,4,2,1,2,2,2,2,1,0
37,18,1,0,2,0,1,1,4,3,1,2,2,2,1,1,1
4,2,5,2,2,1,1,1,0,4,1,2,2,0,2,9,0
10,1,5,2,2,7,1,3,0,1,1,2,2,2,2,1,0
53,17,3,13,2,0,1,3,4,4,1,2,2,2,1,2,1
78,19,1,1,2,0,1,1,4,2,1,2,2,2,2,1,0
81,6,5,16,1,0,1,1,4,1,1,1,1,1,1,2,0
17,13,5,2,2,1,1,1,4,1,1,2,2,2,1,1,0
71,16,1,0,2,0,1,1,3,1,1,2,2,2,1,1,0
70,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
46,18,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
70,7,2,0,1,0,1,1,4,1,1,2,1,2,2,1,0
42,22,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
10,8,5,2,2,2,1,1,0,2,1,2,2,2,2,1,0
45,17,1,1,2,0,4,3,4,1,2,2,2,2,2,2,0
84,17,2,0,1,0,1,1,4,1,1,1,2,2,2,2,0
5,3,5,2,2,2,1,1,0,4,1,2,2,2,1,1,0
61,16,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
47,21,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
46,15,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
13,9,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
12,8,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
14,10,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
47,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
12,9,5,2,2,4,1,1,0,2,1,2,2,2,2,1,0
57,21,3,13,2,0,1,1,4,4,1,2,2,2,1,1,0
42,21,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
42,16,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
10,7,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
55,22,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
71,21,1,0,1,0,1,1,3,1,1,1,2,2,1,1,0
51,22,1,0,2,0,1,1,4,3,1,2,2,2,2,1,1
58,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
26,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
51,21,1,1,2,0,1,1,2,1,1,2,2,2,1,2,1
34,19,1,0,2,0,1,1,4,1,1,2,2,2,1,2,1
18,16,5,3,2,0,1,1,4,1,1,2,2,2,1,2,0
14,9,5,2,2,1,1,1,0,1,1,2,2,2,1,2,0
67,16,1,1,1,0,1,1,3,1,1,1,2,2,1,1,0
24,20,5,0,2,0,1,3,4,1,1,2,2,2,2,2,1
62,17,3,5,2,0,1,1,4,1,1,2,2,2,2,1,0
64,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
72,15,2,0,2,0,1,1,4,4,1,2,2,2,2,1,0
68,20,3,0,1,0,1,1,4,1,1,1,2,1,2,1,0
50,21,1,0,2,0,2,1,3,1,1,2,2,2,1,1,1
73,16,2,0,1,0,1,1,2,1,1,2,1,2,1,1,0
11,8,5,2,2,7,1,1,0,4,1,2,2,2,1,2,0
29,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
41,19,3,0,2,0,1,1,4,4,1,2,2,2,2,1,1
69,9,1,0,2,0,4,1,4,1,2,2,2,2,2,3,0
32,19,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
70,17,1,0,2,0,1,1,4,3,1,2,2,2,2,1,0
79,12,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
49,19,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
78,15,1,1,1,0,1,1,2,4,1,1,1,2,1,1,0
39,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
80,16,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
29,18,3,0,2,0,4,1,4,2,2,2,2,2,2,1,1
53,20,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
22,19,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
32,16,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
25,18,5,2,1,0,1,1,4,2,1,2,2,1,1,1,1
70,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
45,20,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
60,21,3,0,2,0,1,1,4,2,1,2,2,2,1,2,1
29,21,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
60,21,1,0,1,0,1,1,4,1,1,2,2,1,1,2,0
67,18,1,0,2,0,1,1,4,1,1,2,2,2,1,2,0
8,6,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
57,20,1,0,2,0,1,1,2,1,1,2,2,2,2,1,0
68,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
56,21,3,6,2,0,1,1,4,1,1,2,2,2,2,2,1
26,21,5,2,2,0,1,1,4,2,1,2,2,2,1,9,0
44,18,3,0,2,0,1,3,4,1,1,2,2,2,2,1,1
53,17,1,1,2,0,1,1,3,4,1,2,2,2,1,1,0
68,21,5,0,1,0,1,3,4,2,1,1,1,2,1,1,0
51,11,1,0,1,0,1,1,4,1,1,2,2,1,2,1,0
14,11,5,2,2,1,1,1,0,3,1,2,2,2,2,1,0
35,21,3,13,2,0,1,3,4,1,1,2,2,2,1,1,1
17,14,5,2,2,1,1,1,4,1,1,2,2,2,2,1,0
76,18,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
57,19,1,0,2,0,1,1,2,4,1,2,2,2,1,1,1
69,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
35,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
43,13,5,0,2,0,1,3,4,1,1,2,2,2,1,2,1
45,13,3,2,2,0,1,1,4,2,1,2,2,2,1,1,0
4,1,5,2,2,1,1,1,0,1,1,2,2,0,2,1,0
44,22,1,1,2,0,1,1,4,3,1,2,2,2,1,1,1
7,3,5,2,2,7,1,1,0,4,1,2,2,2,2,2,0
6,4,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
67,16,1,0,1,0,1,1,4,2,1,2,2,2,2,1,0
16,13,5,7,2,0,1,3,0,4,1,2,2,2,1,1,0
43,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
43,21,3,0,2,0,1,1,2,1,1,2,2,2,1,1,1
0,0,5,2,2,1,1,0,0,4,1,2,2,0,1,1,0
58,19,2,0,2,0,1,1,4,3,1,2,2,2,2,1,0
53,21,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
70,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
14,10,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
33,16,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
50,21,1,1,2,0,1,1,4,3,1,2,2,2,2,1,1
48,22,1,0,2,0,1,1,4,1,1,2,2,2,2,2,1
25,1,5,12,2,0,5,2,4,1,2,2,2,2,1,8,1
1,0,5,2,2,1,1,3,0,1,1,2,2,0,1,6,0
22,16,5,13,2,0,1,1,4,1,1,2,2,2,1,1,1
34,20,1,0,2,0,1,3,3,4,1,2,2,2,2,1,1
32,20,1,1,2,0,1,1,4,3,1,2,2,2,2,1,1
15,12,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
7,4,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
57,17,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
36,16,1,1,2,0,1,1,2,2,1,2,2,2,1,9,1
57,16,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
6,3,5,7,2,8,1,1,0,4,1,2,2,2,2,2,0
60,19,3,0,2,0,1,1,4,1,1,2,2,2,1,2,1
54,17,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
56,10,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
22,18,5,0,2,0,1,3,4,1,1,2,2,2,2,1,1
55,16,3,0,1,0,1,1,4,1,1,1,2,2,1,1,0
65,16,1,1,1,0,1,1,4,2,1,2,2,1,1,2,0
66,22,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
9,5,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
11,7,5,7,2,7,1,3,0,4,1,2,2,2,2,2,0
10,6,5,2,2,7,1,1,0,1,1,2,2,2,1,1,0
3,1,5,2,2,2,1,3,0,1,1,2,2,0,1,1,0
71,16,1,0,2,0,1,1,2,4,1,2,2,2,1,1,0
65,21,1,0,1,0,1,1,4,1,1,1,2,2,1,1,0
60,16,1,1,1,0,1,3,4,4,1,1,2,1,2,1,1
61,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
60,16,5,17,1,0,1,1,4,2,1,2,2,1,1,2,0
55,20,1,1,2,0,5,1,4,2,2,2,2,2,2,1,1
54,15,1,1,1,0,1,1,4,1,1,1,2,2,1,1,0
86,16,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
52,16,1,0,2,0,1,1,2,1,1,2,2,2,1,2,1
75,17,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
16,13,5,2,2,7,1,1,0,3,1,2,2,2,1,1,0
3,2,5,7,2,8,1,1,0,1,1,2,2,0,2,1,0
59,19,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
59,19,3,0,2,0,1,1,4,2,1,2,2,2,2,1,1
33,16,5,0,2,0,1,3,4,1,1,2,2,2,1,2,1
46,16,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
43,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
93,16,2,0,1,0,1,1,2,3,1,2,2,2,1,1,0
54,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
64,20,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
11,8,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
72,16,2,0,1,0,1,1,4,1,1,2,2,2,2,1,0
29,18,5,2,2,0,1,1,4,4,1,2,2,2,2,2,1
36,21,3,2,1,0,1,1,4,1,1,2,1,2,2,1,1
78,16,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
4,1,5,4,2,2,1,1,0,1,1,2,2,0,1,1,0
28,16,1,0,2,0,1,3,4,4,1,2,2,2,1,1,1
42,21,3,0,2,0,1,1,4,1,1,2,2,2,2,1,1
29,16,5,0,2,0,1,1,4,1,1,2,2,2,1,2,1
52,21,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
23,19,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
27,18,5,13,2,0,1,1,4,1,1,2,2,2,2,1,0
73,18,1,0,1,0,1,1,2,1,1,1,2,2,1,3,0
60,16,5,17,1,0,1,1,4,2,1,2,2,1,1,2,0
64,20,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
29,16,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
33,19,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
48,15,3,0,2,0,4,1,4,1,2,2,2,2,2,6,1
85,22,1,0,2,0,1,1,2,1,1,2,2,2,1,1,0
82,16,2,0,1,0,1,1,4,3,1,2,2,2,2,1,0
60,16,5,10,1,0,1,1,4,1,1,2,2,2,2,1,0
11,8,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
54,12,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
19,16,5,16,2,0,1,3,4,4,1,2,2,2,2,2,0
39,17,5,16,1,0,1,3,4,1,1,2,2,2,1,2,0
32,18,5,2,2,0,1,1,4,2,1,2,2,2,2,1,0
38,16,5,0,1,0,1,1,4,1,1,2,2,1,1,2,0
61,20,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
72,16,1,1,1,0,1,1,4,2,1,2,2,2,2,1,1
66,14,1,0,1,0,1,1,2,1,1,2,2,1,1,2,0
60,17,2,0,2,0,1,1,4,1,1,2,2,2,2,2,1
36,21,5,0,2,0,1,1,4,2,1,2,2,2,1,1,1
27,22,1,0,2,0,1,3,4,4,1,2,2,2,2,9,1
41,16,1,1,2,0,1,3,4,2,1,2,2,2,1,1,1
93,20,2,8,1,0,1,1,4,1,1,1,2,1,2,1,0
11,7,5,2,1,7,1,1,0,1,1,2,2,1,1,2,0
61,16,1,1,1,0,1,1,4,1,1,2,2,1,1,1,0
8,5,5,3,2,1,1,1,0,4,1,2,2,2,2,1,0
57,16,3,0,2,0,1,1,4,1,1,2,2,2,1,2,1
33,18,5,0,2,0,1,1,4,4,1,2,2,2,2,2,1
64,16,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
33,20,3,0,2,0,1,1,4,2,1,2,2,2,1,1,1
20,19,5,0,2,0,1,1,4,4,1,2,2,2,1,1,0
45,19,3,0,2,0,1,1,4,1,1,2,2,2,2,1,0
35,20,1,2,2,0,1,2,4,4,1,2,2,2,1,2,0
9,6,5,2,2,2,1,1,0,3,1,2,2,2,2,1,0
71,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
10,8,5,2,2,7,1,1,0,1,1,2,2,2,1,2,0
74,21,1,1,1,0,1,1,4,1,1,2,2,1,2,1,0
55,17,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
33,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
17,14,5,2,2,1,1,1,4,1,1,2,2,2,2,1,0
49,17,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
42,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
29,21,1,1,2,0,5,2,4,1,2,2,2,2,2,6,0
31,12,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
5,2,5,2,2,2,1,1,0,1,1,2,2,2,2,1,0
74,14,2,0,1,0,1,1,4,4,1,2,2,2,2,2,0
38,16,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
5,2,5,10,2,0,1,1,0,4,1,2,2,2,1,2,0
31,17,5,17,1,0,1,1,4,1,1,2,2,1,1,1,0
17,13,5,2,2,7,1,1,4,1,1,2,2,2,1,1,0
0,0,5,2,2,4,1,0,0,4,1,2,2,0,1,1,0
19,19,5,7,2,0,1,1,4,2,1,2,2,2,2,2,1
76,18,1,0,2,0,1,3,4,1,1,2,2,2,1,1,0
68,18,2,0,1,0,1,1,4,4,1,2,2,2,1,1,0
34,21,1,0,2,0,1,1,4,3,1,2,2,2,2,1,1
55,21,1,1,1,0,1,1,4,1,1,2,2,2,2,1,1
58,16,1,1,1,0,1,3,4,1,1,1,2,2,1,1,0
1,0,5,2,2,5,1,1,0,4,1,2,2,0,1,1,0
57,21,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
53,19,1,0,2,0,1,1,4,4,1,2,2,2,2,1,1
12,9,5,2,2,1,1,1,0,1,1,2,2,2,1,8,0
42,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,0
55,21,1,1,2,0,1,1,4,3,1,2,2,2,1,1,1
24,18,4,2,1,0,1,3,2,2,1,1,2,2,1,1,1
8,5,5,2,2,7,1,1,0,1,1,2,2,2,2,9,0
26,18,1,1,2,0,1,1,4,4,1,2,2,2,1,9,1
78,18,3,0,2,0,1,1,4,4,1,2,2,2,2,1,0
35,16,4,2,2,0,1,1,4,1,1,2,2,2,2,1,0
44,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
49,13,1,0,2,0,1,1,4,4,1,2,2,2,1,1,0
49,16,1,1,2,0,1,3,4,1,1,2,2,2,2,1,1
56,13,4,0,1,0,1,1,4,1,1,2,2,2,2,2,0
64,17,3,5,1,0,1,3,4,4,1,1,2,2,2,1,1
51,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
46,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
52,19,1,0,2,0,1,1,2,1,1,2,2,2,1,1,1
11,7,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
6,3,5,2,2,1,1,1,0,2,1,2,2,2,2,1,0
8,5,5,7,2,7,1,1,0,1,1,2,2,2,1,2,0
23,15,1,0,2,0,1,1,4,3,1,2,2,2,1,1,1
3,2,5,2,2,7,1,1,0,1,1,2,2,0,2,2,0
13,11,5,2,2,7,1,1,0,4,1,2,2,2,2,1,0
62,20,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
61,20,3,0,2,0,1,1,2,1,1,2,2,2,1,1,1
10,6,5,2,2,7,1,1,0,1,1,2,2,2,1,1,0
42,1,1,15,2,0,1,1,4,4,1,2,2,2,1,2,1
59,21,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
62,19,2,0,2,0,1,1,4,1,1,2,2,2,2,1,1
25,19,5,0,2,0,1,1,4,4,1,2,2,2,2,1,1
19,16,5,2,2,0,1,1,4,1,1,2,2,2,1,1,1
46,16,1,1,1,0,1,1,4,4,1,2,2,2,2,1,0
24,16,5,7,2,0,1,1,4,1,1,2,2,2,2,2,1
0,0,5,2,2,1,1,0,0,1,1,2,2,0,1,1,0
71,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
39,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
8,5,5,15,2,0,5,3,0,1,2,2,2,2,2,8,0
64,20,3,0,2,0,1,1,4,1,1,2,2,2,1,2,0
33,18,1,0,2,0,1,3,4,1,1,2,2,2,1,2,1
5,2,5,2,2,7,1,1,0,2,1,2,2,2,1,1,0
55,21,1,0,2,0,1,1,4,1,1,2,2,2,2,1,1
49,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
37,17,5,16,1,0,1,3,4,1,1,2,2,2,1,2,0
49,18,3,2,1,0,1,1,4,2,1,2,2,1,2,9,0
32,16,1,0,2,0,1,3,4,4,1,2,2,2,2,1,1
16,14,5,2,2,7,1,1,0,1,1,2,2,2,2,1,0
76,15,5,5,2,0,1,1,4,4,1,2,2,2,2,1,0
43,21,3,0,2,0,1,3,4,1,1,2,2,2,2,1,1
12,8,5,2,2,2,1,1,0,1,1,2,2,2,1,1,0
7,3,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
12,8,5,7,1,0,1,1,0,1,1,2,2,1,2,1,0
62,20,3,0,2,0,1,1,4,1,1,2,2,2,2,2,0
53,12,1,1,1,0,1,3,4,1,1,2,1,2,2,2,0
70,19,2,0,2,0,1,1,4,1,1,2,2,2,2,1,0
47,21,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
39,19,1,1,2,0,1,1,2,1,1,2,2,2,1,3,1
60,20,2,0,2,0,1,1,4,3,1,2,2,2,2,1,0
64,13,5,0,2,0,1,3,4,4,1,2,2,2,2,1,0
58,16,3,0,2,0,1,1,4,4,1,2,2,2,2,2,0
24,18,3,7,2,0,1,1,4,2,1,2,2,2,1,1,0
43,21,5,13,1,0,1,3,4,2,1,2,2,1,2,1,0
64,22,2,0,2,0,1,1,4,4,1,2,2,2,2,1,1
74,21,1,0,1,0,1,1,2,1,1,1,2,2,1,1,0
19,16,5,12,2,0,1,3,4,1,1,2,2,2,2,2,0
20,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
10,7,5,2,2,7,1,1,0,1,1,2,2,2,2,1,0
64,22,1,1,1,0,1,1,2,1,1,1,2,2,1,1,0
69,21,2,0,1,0,1,1,4,4,1,2,2,2,2,1,0
61,17,1,5,2,0,1,1,4,4,1,2,2,2,2,1,1
14,10,5,2,2,7,1,1,0,1,1,2,2,2,2,2,0
8,5,5,2,2,1,1,1,0,1,1,2,2,2,2,1,0
70,22,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
9,6,5,2,2,1,1,1,0,4,1,2,2,2,2,1,0
54,16,4,0,2,0,1,1,4,1,1,2,2,2,1,1,1
21,18,5,13,2,0,1,3,4,4,1,2,2,2,2,1,0
84,16,2,0,2,0,1,3,4,4,1,2,2,2,2,1,0
51,21,1,1,2,0,1,1,4,2,1,2,2,2,2,1,1
62,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
55,18,1,1,2,0,1,1,4,1,1,2,2,2,1,2,1
41,19,3,16,2,0,1,3,4,2,1,2,2,2,1,1,0
14,10,5,2,2,1,1,1,0,4,1,2,2,2,1,1,0
60,20,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
17,15,5,2,2,1,1,1,4,1,1,2,2,2,1,1,0
74,16,1,0,1,0,1,1,4,4,1,1,2,2,1,1,0
33,12,5,4,2,0,1,3,4,1,1,2,2,2,2,1,0
88,13,2,6,1,0,1,1,4,4,1,2,1,2,2,1,0
2,0,5,2,2,7,1,3,0,2,1,2,2,0,2,1,0
23,16,5,2,1,0,1,1,4,1,1,2,2,1,1,2,0
80,16,2,6,1,0,1,1,4,3,1,2,1,1,2,1,0
53,13,4,0,1,0,1,3,4,1,1,2,2,2,2,1,0
31,16,1,2,2,0,1,1,4,1,1,2,2,2,2,2,1
47,22,5,0,2,0,1,1,4,1,1,2,2,2,1,1,1
76,1,1,0,1,0,1,1,4,4,1,2,2,1,1,1,0
63,19,2,0,1,0,1,1,4,1,1,2,2,2,2,2,0
18,16,5,2,2,0,1,1,4,1,1,2,2,2,2,2,0
17,14,5,2,2,1,1,1,4,1,1,2,2,2,1,1,0
15,13,5,2,2,1,1,1,0,2,1,2,2,2,2,9,0
7,3,5,2,2,7,1,3,0,1,1,2,2,2,2,2,0
72,16,1,1,1,0,1,1,4,1,1,2,2,1,2,1,0
17,14,5,2,2,1,1,1,4,4,1,2,2,2,2,1,0
44,16,1,0,2,0,1,1,4,4,1,2,2,2,2,1,0
66,18,3,0,1,0,1,1,4,1,1,2,1,1,2,2,0
36,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
17,14,5,2,2,1,1,1,4,4,1,2,2,2,2,1,1
9,7,5,7,2,7,1,1,0,4,1,2,2,2,2,1,0
58,20,5,0,2,0,1,1,4,1,1,2,2,2,2,2,0
48,21,1,0,2,0,1,1,4,2,1,2,2,2,1,1,1
47,18,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
66,18,1,1,2,0,1,1,4,1,1,2,2,2,2,1,1
21,16,5,2,2,0,1,1,4,4,1,2,2,2,1,2,1
42,16,1,1,1,0,1,1,4,1,1,1,2,2,2,1,1
75,19,1,1,2,0,5,1,4,1,2,2,2,2,1,1,0
58,17,1,1,1,0,1,1,4,1,1,1,2,2,2,1,0
60,16,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
33,16,5,7,1,0,1,1,4,1,1,1,2,1,2,2,0
80,14,2,0,1,0,1,1,4,4,1,1,2,2,2,1,0
62,22,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
36,22,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
42,21,5,0,2,0,1,1,4,1,1,2,2,2,2,2,1
1,0,5,2,2,1,1,1,0,4,1,2,2,0,2,1,0
34,19,1,1,2,0,1,3,4,2,1,2,2,2,1,1,1
17,13,5,2,2,7,1,1,4,4,1,2,2,2,2,1,0
55,16,1,1,1,0,1,1,4,1,1,2,2,2,2,1,0
66,21,1,1,2,0,1,1,4,1,1,2,2,2,1,1,0
51,20,1,1,2,0,1,1,4,3,1,2,2,2,2,1,1
33,20,1,0,2,0,1,1,4,4,1,2,2,2,1,1,1
34,16,3,2,2,0,1,1,4,4,1,2,2,2,1,2,0
64,16,3,0,2,0,1,1,4,1,1,2,2,2,1,1,1
5,3,5,16,2,0,1,3,0,1,1,2,2,2,1,1,0
93,11,1,16,1,0,1,1,4,2,1,2,1,1,1,2,0
35,21,3,5,2,0,1,1,4,1,1,2,2,2,2,2,1
80,1,1,0,1,0,1,1,4,1,1,1,1,1,2,1,0
60,20,1,0,1,0,1,1,4,1,1,2,2,2,1,1,0
61,21,1,1,2,0,1,1,4,1,1,2,2,2,2,2,0
26,16,5,2,2,0,1,1,4,1,1,2,2,2,2,2,1
74,21,1,1,1,0,1,1,4,4,1,1,2,2,2,1,1
53,18,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
60,18,1,1,2,0,1,1,4,3,1,2,2,2,2,1,0
3,1,5,2,2,2,1,1,0,2,1,2,2,0,1,1,0
38,19,1,1,2,0,1,1,4,4,1,2,2,2,2,1,1
79,16,2,16,1,0,1,1,4,1,1,2,2,1,2,1,0
32,18,1,16,2,0,5,1,4,1,2,2,2,2,2,9,0
14,9,5,2,1,2,1,1,0,1,1,2,2,1,1,1,0
15,12,5,2,2,7,1,1,0,1,1,2,2,2,1,1,0
73,14,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
81,22,1,0,1,0,1,1,2,4,1,2,2,2,1,1,0
79,16,1,1,1,0,1,1,4,1,1,1,2,2,2,1,0
45,18,3,0,2,0,1,3,4,1,1,2,2,2,2,1,1
61,16,1,1,1,0,1,1,4,1,1,1,2,2,1,2,0
53,16,4,0,2,0,1,1,4,1,1,2,2,2,2,2,1
71,21,2,0,2,0,1,1,4,4,1,2,2,2,2,2,1
68,19,1,0,2,0,1,1,4,1,1,2,2,2,2,1,0
4,1,5,2,2,7,1,1,0,1,1,2,2,0,1,2,0
58,16,1,1,2,0,1,3,4,1,1,2,2,2,2,1,0
13,11,5,2,2,2,1,1,0,2,1,2,2,2,1,1,0
79,16,3,0,1,0,1,1,4,1,1,2,2,2,1,1,0
71,16,1,1,2,0,1,1,2,3,1,2,2,2,1,1,0
50,21,1,0,2,0,1,1,4,1,1,2,2,2,1,1,1
49,19,3,0,2,0,1,1,4,2,1,2,2,2,2,2,1
21,16,5,0,2,0,1,1,4,1,1,2,2,2,1,1,0
41,16,1,1,2,0,1,1,4,1,1,2,2,2,1,1,1
10,8,5,2,2,2,1,1,0,2,1,2,2,2,2,1,0
64,16,1,1,1,0,1,1,2,1,1,2,2,2,1,1,0
19,19,5,17,2,0,1,3,4,2,1,2,2,2,1,2,0
70,21,1,1,1,0,1,1,4,1,1,1,2,2,1,1,0
64,17,1,1,1,0,1,1,2,4,1,2,2,1,1,1,0
40,21,1,1,2,0,1,1,4,4,1,2,2,2,1,1,1
55,19,1,0,2,0,1,1,4,2,1,2,2,2,2,1,1
74,16,1,16,1,0,1,3,4,4,1,2,1,2,1,1,0
30,16,5,2,1,0,1,1,4,4,1,2,2,1,2,1,0
61,16,1,0,1,0,1,1,4,1,1,2,2,2,2,1,0
36,19,1,0,2,0,1,3,4,1,1,2,2,2,2,2,1
64,20,1,1,2,0,1,1,4,2,1,2,2,2,1,1,1
58,19,5,0,1,0,1,1,2,4,1,2,2,2,1,9,0
57,13,1,1,1,0,1,1,4,1,1,2,1,2,2,1,0
10,7,5,2,2,1,1,1,0,2,1,2,2,2,1,1,0
26,17,5,16,2,0,1,3,4,1,1,2,2,2,1,2,0
57,18,3,0,1,0,1,1,4,1,1,1,2,2,2,1,1
17,14,5,2,2,7,1,1,4,2,1,2,2,2,1,1,0
75,19,1,1,2,0,1,1,4,1,1,2,2,2,2,1,0
0,0,5,2,2,1,1,0,0,1,1,2,2,0,1,2,0
6,3,5,2,2,1,1,1,0,1,1,2,2,2,1,1,0
4,1,5,2,2,1,1,1,0,4,1,2,2,0,1,2,0
57,14,1,0,2,0,1,1,4,1,1,2,2,2,2,2,0
7,4,5,2,2,2,1,3,0,1,1,2,2,2,2,1,0
5,1,5,2,2,1,1,1,0,2,1,2,2,2,1,1,0
54,20,1,0,2,0,1,1,3,4,1,2,2,2,1,3,1
